Item Name,Serving Size,Protein (g),Total Fat (g),Carbohydrates (g),Sugar (g),Fiber (g),Sodium (mg),Cholesterol (mg),Pakistani
"CARRABBA'S ITALIAN GRILL, lasagne",Not specified,10.5,11.1,12.4,2.77,1.3,524.0,31.0,False
"Pasta, whole-wheat, dry (Includes foods for USDA's Food Distribution Program)",Not specified,13.9,2.93,73.4,2.74,9.2,6.0,0.0,False
"Pasta, cooked, enriched, with added salt",Not specified,5.8,0.93,30.6,0.56,1.8,131.0,0.0,False
"Pasta, cooked, enriched, without added salt",Not specified,5.8,0.93,30.9,0.56,1.8,1.0,0.0,False
"Pasta, cooked, unenriched, with added salt",Not specified,5.8,0.93,30.6,0.56,1.8,131.0,0.0,False
"Pasta, cooked, unenriched, without added salt",Not specified,5.8,0.93,30.9,0.56,1.8,1.0,0.0,False
"Pasta, dry, enriched",Not specified,13.0,1.51,74.7,2.67,3.2,6.0,0.0,False
"Pasta, dry, unenriched",Not specified,13.0,1.51,74.7,2.67,3.2,6.0,0.0,False
"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (Includes foods for USDA's Food Distribution Program)",Not specified,5.67,1.48,30.9,0.65,4.5,4.0,0.0,False
"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)",Not specified,13.2,2.55,73.3,2.2,11.3,12.0,0.0,False
"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, cooked",Not specified,5.82,1.5,31.5,0.85,4.6,6.0,0.0,False
"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, dry",Not specified,13.5,2.68,73.1,2.6,10.1,11.0,0.0,False
"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",Not specified,5.99,1.71,30.1,0.75,3.9,4.0,0.0,False
"LASAGNA SEMOLINA, LASAGNA",54.0 GRM,13.0,1.85,75.9,3.7,3.7,0.0,0.0,False
"LASAGNA TACOS, LASAGNA",110.0 g,8.18,12.7,39.1,4.55,1.8,655.0,9.0,False
"CHEESE CURD LASAGNA, LASAGNA",283.0 GRM,6.36,7.42,14.5,4.95,1.8,565.0,19.0,False
"LASAGNA ROLLUPS & SAUCE, LASAGNA",198.0 g,6.06,4.55,19.2,5.05,1.0,298.0,25.0,False
"LASAGNA ALFREDO WITH BROCCOLI, LASAGNA ALFREDO",213.0 g,4.23,5.16,16.0,1.41,0.9,249.0,14.0,False
"LASAGNA ENRICHED MACARONI PRODUCT, LASAGNA",50.0 g,12.0,2.0,74.0,4.0,4.0,0.0,0.0,False
"LASAGNA ITALIAN SAUSAGE & MEAT, LASAGNA",265.0 GRM,7.55,6.79,12.4,2.26,1.1,260.0,19.0,False
BEEF LASAGNA,340.0 g,5.88,3.82,8.53,2.35,0.6,265.0,19.0,False
CHEESE LASAGNA,284.0 g,5.99,2.46,14.1,1.41,1.1,239.0,18.0,False
CHEESE LASAGNA,343.0 g,6.12,5.83,19.0,2.92,1.5,207.0,28.0,False
CHEESY LASAGNA,69.0 g,15.9,5.8,65.2,18.8,5.8,594.0,0.0,False
LASAGNA DINNER,227.0 g,7.93,5.73,16.7,3.96,1.8,225.0,24.0,False
LASAGNA FLORENTINE,297.0 g,4.38,3.37,13.8,3.37,1.3,205.0,12.0,False
LASAGNA FRITTA,84.0 g,8.33,14.3,34.5,8.33,2.4,631.0,18.0,False
LASAGNA PASTA,56.0 g,12.5,1.79,75.0,3.57,8.9,45.0,0.0,False
LASAGNA PASTA,56.0 g,1.79,0.0,83.9,1.79,1.8,27.0,0.0,False
LASAGNA PASTA,56.0 GRM,12.5,1.79,75.0,3.57,8.9,45.0,0.0,False
RATATOUILLE,95.0 g,1.05,4.21,9.47,8.42,2.1,632.0,0.0,False
RATATOUILLE,85.0 g,1.18,1.18,8.24,4.71,0.0,353.0,0.0,False
FRENCH RATATOUILLE,230.0 g,1.3,3.48,3.91,2.61,2.0,200.0,0.0,False
PROVENCAL RATATOUILLE,109.0 g,1.83,12.8,8.26,3.67,1.8,358.0,0.0,False
RATATOUILLE WITH MUSHROOMS,95.0 g,1.05,4.21,9.47,8.42,2.1,632.0,0.0,False
RATATOUILLE WRAP,283.0 GRM,2.47,5.65,9.89,2.47,1.1,293.0,2.0,False
RATATOUILLE EGGPLANT WITH PRUNES,110.0 g,0.91,2.27,8.18,1.82,2.7,491.0,0.0,False
ROASTED RATATOUILLE VEGETABLES,227.0 g,1.32,3.52,8.37,4.85,2.2,286.0,0.0,False
"EGGPLANT FRIED RATATOUILLE, EGGPLANT",110.0 GRM,0.91,6.36,8.18,4.55,1.8,564.0,0.0,False
RUSTIC RATATOUILLE COOKING SAUCE,63.0 g,1.59,0.79,7.94,4.76,1.6,524.0,0.0,False
"HOT ZUCCHINI RATATOUILLE IN SWEET & SOUR TOMATO SAUCE, HOT ZUCCHINI RATATOUILLE",110.0 GRM,0.91,7.27,10.0,8.18,1.8,564.0,0.0,False
"PROSCIUTTO RATATOUILLE RISOTTO WITH PARMESAN AND SUN-DRIED TOMATOES MEAL KITS, PROSCIUTTO RATATOUILLE RISOTTO",390.0 g,3.85,5.38,19.5,2.82,1.8,310.0,19200.0,False
"RUSTIC RATATOUILLE WITH ZUCCHINI, GRILLED EGGPLANT, AND BELL PEPPER IN TOMATO SAUCE WITH MOZZARELLA, RUSTIC RATATOUILLE",105.0 GRM,2.86,1.9,6.67,4.76,1.0,124.0,5.0,False
"FARMER'S MARKET RATATOUILLE ZUCCHINI, EGGPLANT, BELL PEPPERS & MOZZARELLA CHEESE WITH A BASIL TOMATO SAUCE, FARMER'S MARKET RATATOUILLE",105.0 g,0.0,1.9,5.71,3.81,1.9,162.0,0.0,False
"ORGANIC MIXED VEGGIE RATATOUILLE TOMATOES, ONIONS, PEPPERS WITH GRILLED ZUCCHINI AND EGGPLANT",85.0 g,1.18,0.0,4.71,2.35,1.2,0.0,0.0,False
"MRS. MINNICK'S, SAUERBRATEN MIX",60.0 g,0.0,0.0,11.7,10.0,0.0,208.0,0.0,False
"SAUERBRATEN POT ROAST FLAVOR RECIPE MIX, POT ROAST",9.0 GRM,11.1,11.1,66.7,11.1,0.0,3890.0,0.0,False
PAELLA,45.0 g,13.3,3.33,82.2,2.22,2.2,1480.0,7.0,False
"PAELLA RICE MIX, PAELLA",38.0 g,7.89,2.63,76.3,0.0,2.6,947.0,0.0,False
BLACK PAELLA,25.0 g,20.0,16.0,140.0,4.0,4.0,2080.0,20.0,False
PAELLA RICE,45.0 g,6.67,1.11,77.8,0.0,2.2,378.0,0.0,False
PAELLA VALENCIANA,70.0 g,7.14,1.43,50.0,0.0,2.1,893.0,0.0,False
SHRIMP PAELLA,227.0 g,11.4,4.41,10.1,2.2,1.3,282.0,81.0,False
"MICROWAVEABLE CHICKPEA PAELLA RICED CAULIFLOWER, CHICKPEA PAELLA",213.0 g,2.35,7.51,8.45,2.82,2.8,277.0,0.0,False
PAELLA SEASONING WITH SAFFRON,0.6700000166893005 g,0.0,0.0,0.0,0.0,0.0,11900.0,0.0,False
"TREVIJANO, VEGETABLE PAELLA",45.0 g,8.89,0.0,80.0,0.0,2.2,33.0,0.0,False
"PAELLA VALENCIANA YELLOW RICE & SEAFOOD DINNER, PAELLA VALENCIANA",90.0 g,7.78,4.44,60.0,1.11,1.1,944.0,0.0,False
"SHRIMP PAELLA WITH PEAS AND CRISPY RED PEPPERS, SHRIMP PAELLA",348.0 g,0.0,6.03,12.6,1.15,0.9,494.0,50.0,False
"PAELLA MADE WITH ORGANIC ARBORIO RICE, TOMATOES & PEAS BOWLS, PAELLA",241.0 g,2.9,5.39,14.5,2.07,1.2,328.0,0.0,False
GOURMET EXPRESS SEAFOOD PAELLA,340.0 MG,3.5,4.5,20.5,1.0,0.6,0.0,14.0,False
"SPANISH-STYLE PAELLA RICED RED LENTIL PILAF, SPANISH-STYLE PAELLA",50.0 g,26.0,1.0,62.0,2.0,14.0,340.0,0.0,False
CHICKEN PAELLA WITH CHORIZO & ROASTED PEPPERS,195.0 g,4.62,4.1,18.0,1.03,0.5,405.0,10.0,False
"GOYA PAELLA KIT, 19 OZ",45.0 GRM,11.1,13.3,75.6,2.22,2.2,1380.0,22.0,False
"SEAFOOD COOKING BASE FOR PAELLA, SEAFOOD",330.0 ml,0.91,2.42,0.91,0.3,0.6,320.0,2.0,False
"VALENCIAN COOKING BASE FOR PAELLA, VALENCIAN",330.0 ml,1.52,3.94,1.21,0.3,0.9,400.0,2.0,False
"MANITOU TRADING COMPANY, ALL NATURAL PAELLA RICE",50.0 g,6.0,1.0,78.0,0.0,4.0,380.0,0.0,False
"SQUID INK COOKING BASE FOR PAELLA, SQUID INK",330.0 ml,0.91,2.42,0.91,0.3,0.6,360.0,2.0,False
"SPANISH PAELLA SPANISH SPICE INFUSED RICE, ROASTED TOMATOES, CHORIZO SEITAN, ROASTED PEPPERS, GARBANZOS, CORN & PEAS, SPANISH PAELLA",255.0 g,5.1,2.35,11.8,1.57,1.2,209.0,2.0,False
AUTHENTIC PAELLA VALENCIANA COMPLETELY SEASONED YELLOW RICE & SEAFOOD DINNER,90.0 GRM,7.78,4.44,60.0,1.11,1.1,944.0,0.0,False
AUTHENTIC PAELLA VALENCIANA COMPLETELY SEASONED YELLOW RICE & SEAFOOD DINNER,90.0 GRM,7.78,4.44,60.0,1.11,1.1,944.0,0.0,False
"PAELLA SEAFOOD RECIPE A TRADITIONAL SPANISH DISH MADE WITH REAL CALAMARI AND MUSSELS, SUCCULENT SHRIMP, CRISP VEGETABLES AND SAFFRON-SEASONED RICE, PAELLA SEAFOOD RECIPE",170.0 g,5.29,5.88,17.1,1.18,0.6,329.0,35.0,False
"SUSHI RICE, SUSHI",62.0 GRM,6.45,0.81,79.0,0.0,0.0,0.0,0.0,False
"SUSHI RICE, SUSHI",45.0 g,6.67,0.0,80.0,0.0,0.0,0.0,0.0,False
"SUSHI SEASONING, SUSHI",15.0 ml,0.0,0.0,33.3,26.7,0.0,3330.0,0.0,False
"SUSHI SEASONING, SUSHI",15.0 ml,0.0,0.0,60.0,46.7,0.0,4270.0,0.0,False
"SUSHI WASABI, SUSHI",5.0 GRM,0.0,0.0,40.0,40.0,0.0,2000.0,0.0,False
"HISSHO SUSHI, GARI SUSHI GINGER",28.0 g,0.0,0.0,17.9,0.0,3.6,1210.0,0.0,False
"SUSHI CALIFORNIA ORGANIC RICE, SUSHI",45.0 g,6.67,0.0,80.0,0.0,2.2,0.0,0.0,False
"SUSHI CALIFORNIA ORGANIC RICE, SUSHI",45.0 GRM,6.67,0.0,80.0,0.0,2.2,0.0,0.0,False
"SUSHI CHEF, PREMIUM SUSHI RICE",53.0 g,5.66,0.0,79.2,0.0,0.0,0.0,0.0,False
"SUSHI GINGER PICKLED, SUSHI GINGER",15.0 g,0.0,0.0,6.67,6.67,0.0,367.0,0.0,False
"SUSHI SHORT GRAIN RICE, SUSHI",45.0 g,6.67,0.0,80.0,0.0,0.0,0.0,0.0,False
"UNAGI SUSHI SAUCE, UNAGI SUSHI",20.0 g,5.0,0.0,50.0,45.0,0.0,3550.0,0.0,False
INARI SUSHI,227.0 g,3.96,3.52,27.8,3.52,0.0,242.0,0.0,False
NIGIRI SUSHI,255.0 g,7.06,2.75,27.4,1.96,0.0,294.0,35.0,False
SUSHI BURRITO,340.0 g,5.29,4.71,24.1,7.06,2.4,600.0,10.0,False
SUSHI COMBO,397.0 g,6.55,4.79,22.7,1.76,0.8,252.0,16.0,False
SUSHI NORI,2.200000047683716 g,45.4,0.0,45.4,0.0,45.5,682.0,0.0,False
SUSHI SAUCE,19.0 g,5.26,0.0,47.4,42.1,0.0,2000.0,0.0,False
SUSHI SAUCE,19.0 GRM,0.0,0.0,52.6,47.4,0.0,1260.0,0.0,False
SUSHI SEASONING,15.0 ml,0.0,0.0,60.0,46.7,0.0,4270.0,0.0,False
SUSHI WASABI,4.5 g,0.0,0.0,22.2,22.2,0.0,1330.0,0.0,False
SUSHI WASABI,4.5 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
"SUSHI, GINGER",28.0 g,0.0,0.0,3.57,0.0,0.0,1070.0,0.0,False
VEGETABLE SUSHI,312.0 g,2.88,2.88,8.33,0.64,1.0,13.0,0.0,False
"SPECIALTY, SUSHI MEDIUM GRAIN RICE, SUSHI",45.0 GRM,0.0,0.0,80.0,0.0,0.0,0.0,0.0,False
"SUPER SUSHI SET WR, SUPER SUSHI",253.0 g,8.3,2.77,24.5,5.14,1.2,342.0,19.0,False
"SUSHI & SASHIMI SOY SAUCE, SUSHI & SASHIMI",18.0 g,11.1,0.0,11.1,5.56,0.0,4830.0,0.0,False
"SUSHI CHEF, SEASONED RICE SUSHI VINEGAR",15.0 ml,0.0,0.0,40.0,40.0,0.0,3800.0,0.0,False
"CRISPY SUSHI RICE PATTIES, CRISPY SUSHI RICE",48.0 g,4.17,12.5,35.4,4.17,0.0,177.0,0.0,False
"SNACK SUSHI A AVOCADO, CUCUMBER & CARROT WITH SUSHI RICE",156.0 g,3.21,0.96,0.0,4.49,3.8,154.0,10.0,False
"SUSHI NORI FULL SEAWEED SHEETS, SUSHI NORI",2.799999952316284 g,35.7,0.0,35.7,0.0,35.7,0.0,179.0,False
ORGANIC SUSHI RICE,45.0 g,6.67,3.33,75.6,0.0,0.0,11.0,0.0,False
EBI SUSHI SHRIMP,84.0 g,14.3,1.19,1.19,0.0,0.0,571.0,131.0,False
KICKIN' KANPACHI SUSHI,90.0 GRM,6.67,5.0,22.2,4.44,1.1,567.0,11.0,False
"MIZKAN, SUSHI SEASONING",15.0 ml,0.0,0.0,33.3,26.7,0.0,3330.0,0.0,False
PICKLED SUSHI GINGER,5.0 g,0.0,0.0,20.0,0.0,0.0,200.0,0.0,False
POWDERED SUSHI FLAVORING,5.0 g,0.0,0.0,80.0,60.0,0.0,9200.0,0.0,False
QUICK SUSHI MIX,107.5 g,2.79,7.44,15.8,11.2,2.8,502.0,5.0,False
SALMON SUSHI SAMPLER,234.0 g,7.69,5.13,25.2,5.13,1.3,324.0,15.0,False
SPRING ROLL SUSHI,100.0 g,3.0,3.0,28.0,11.0,1.0,570.0,5.0,False
SUSHI COMBO D,140.0 g,8.57,1.07,19.3,3.57,0.0,379.0,14.0,False
SUSHI GINGER GARI,28.0 g,0.0,0.0,28.6,21.4,0.0,500.0,0.0,False
SUSHI PARTY TRAY,90.0 g,3.33,4.44,26.7,3.33,0.0,500.0,6.0,False
SUSHI SOY SAUCE,15.0 ml,6.67,0.0,26.7,20.0,0.0,5670.0,0.0,False
SUSHI UNAGI SAUCE,20.0 g,5.0,0.0,50.0,45.0,0.0,3550.0,0.0,False
TOASTED SUSHI NORI,2.5 g,40.0,0.0,40.0,0.0,40.0,120.0,0.0,False
TUNA SUSHI COMBO,380.0 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WHITE SUSHI GINGER,28.0 g,0.0,0.0,3.57,0.0,3.6,786.0,0.0,False
OG CALIFORNIA SUSHI RICE,45.0 GRM,6.67,0.0,80.0,0.0,2.2,0.0,0.0,False
ORGANIC CALIFORNIA SUSHI RICE,45.0 g,11.1,2.22,77.8,0.0,2.2,0.0,0.0,False
QUICHE,170.0 g,10.0,15.9,18.2,1.76,0.6,394.0,94.0,False
BACON QUICHE,156.0 g,8.97,14.7,17.3,0.0,0.6,410.0,96.0,False
BROCCOLI QUICHE,136.0 g,6.62,22.8,14.7,2.21,2.2,316.0,88.0,False
COWGIRL QUICHE,157.0 g,12.7,17.2,18.5,2.55,0.6,459.0,131.0,False
FLORENTINE QUICHE,130.0 g,10.0,14.6,17.7,1.54,1.5,485.0,23.0,False
FLORENTINE QUICHE,151.0 g,7.95,16.6,11.9,1.32,0.7,325.0,96.0,False
FLORENTINE QUICHE,142.0 g,9.15,17.6,12.7,2.11,0.7,282.0,77.0,False
LORRAINE QUICHE,142.0 g,8.45,23.2,20.4,2.11,2.8,401.0,99.0,False
LORRAINE QUICHE,156.0 g,8.33,14.1,17.3,0.0,0.6,340.0,96.0,False
LORRAINE QUICHE,141.0 g,8.51,20.6,17.7,0.0,0.7,312.0,82.0,False
MEXICAINE QUICHE,170.0 g,10.6,20.0,18.2,1.76,0.6,459.0,112.0,False
PETITE QUICHE,79.0 g,10.1,16.5,22.8,3.8,1.3,418.0,89.0,False
PORTABELLA QUICHE,141.0 g,6.38,13.5,17.7,0.0,0.7,305.0,92.0,False
QUICHE LORRAINE,142.0 g,9.86,21.8,20.4,4.23,0.7,394.0,134.0,False
QUICHE LORRAINE,132.0 g,9.09,15.9,14.4,0.76,0.0,265.0,144.0,False
SPINACH QUICHE,141.0 g,5.67,12.1,17.0,0.71,1.4,284.0,85.0,False
SPINACH QUICHE,156.0 g,3.85,16.7,14.7,1.28,0.6,224.0,80.0,False
SPINACH QUICHE,74.0 g,8.11,14.9,16.2,1.35,1.4,230.0,14.0,False
VEGETABLE QUICHE,142.0 g,7.75,21.8,21.1,2.11,3.5,289.0,99.0,False
LES PETITES QUICHES,97.0 g,10.3,23.7,27.8,3.09,3.1,237.0,67.0,False
ARTISAN QUICHE LORRAINE,128.0 g,9.38,20.3,16.4,0.0,0.0,453.0,137.0,False
ARTISAN QUICHE LORRAINE,118.0 g,9.32,20.3,15.2,0.0,0.0,441.0,140.0,False
ASPARAGUS - PORTABELLA QUICHE,151.0 g,7.28,15.9,11.3,1.32,0.7,305.0,99.0,False
BROCCOLI & CHEDDAR QUICHE,128.0 g,8.59,19.5,16.4,0.0,0.0,422.0,129.0,False
BROCCOLI CHEEDAR QUICHE,140.0 g,7.14,15.0,13.6,0.71,0.7,300.0,104.0,False
"BROCCOLI QUICHE, BROCCOLI",136.0 GRM,5.88,23.5,14.7,2.21,0.7,265.0,96.0,False
CLASSIC LORRAINE QUICHE,170.0 g,11.2,14.7,17.6,2.35,1.2,418.0,24.0,False
FARM FRESH QUICHE,128.0 g,8.59,12.5,28.9,1.56,2.3,641.0,86.0,False
FLORENTINE HALF QUICHE,113.0 g,7.08,17.7,12.4,1.77,0.0,442.0,102.0,False
FLORENTINE HALF QUICHE,151.0 g,7.95,20.5,11.9,1.99,0.7,358.0,119.0,False
FOUR CHEESE QUICHE,156.0 g,8.33,15.4,17.3,0.64,0.6,378.0,99.0,False
FRESH BAKED QUICHES,113.0 g,8.32,15.4,15.1,1.86,1.9,300.0,116.0,False
FRESH BAKED QUICHES,113.0 g,8.76,15.5,13.6,1.5,1.8,309.0,130.0,False
"HANNAFORD, BROCCOLI QUICHE",141.0 g,4.26,14.9,14.9,1.42,0.7,241.0,78.0,False
"HANNAFORD, QUICHE LORRAINE",141.0 g,7.8,18.4,14.9,1.42,0.7,411.0,89.0,False
"LORRAINE QUICHE, LORRAINE",130.0 g,10.8,20.8,19.2,1.54,0.8,385.0,112.0,False
"LORRAINE QUICHE, LORRAINE",136.0 GRM,9.56,30.9,16.9,2.21,0.7,404.0,107.0,False
"LORRAINE QUICHE, LORRAINE",171.0 g,11.1,19.9,18.1,2.92,0.6,392.0,126.0,False
MINI ASSORTED QUICHES,127.0 GRM,9.45,24.4,26.8,2.36,0.8,520.0,79.0,False
MINI BROCCOLI QUICHE,85.0 GRM,5.88,17.6,4.71,1.18,0.0,224.0,47.0,False
MINI QUICHE LORRAINE,85.0 g,11.8,28.2,3.53,1.18,0.0,412.0,71.0,False
MINI QUICHE LORRAINE,85.0 g,11.8,29.4,3.53,1.18,1.2,424.0,153.0,False
PRIMAVERA MINI QUICHE,71.0 GRM,8.45,21.1,28.2,4.23,0.0,408.0,70.0,False
"QUICHE, KALE & SWISS",231.0 g,7.79,16.9,14.7,0.87,0.9,312.0,100.0,False
SPINACH & CHEESE QUICHE,127.0 g,7.87,18.1,16.5,0.0,0.0,354.0,126.0,False
SPINACH QUICHE FLORENTINE,142.0 g,7.75,21.1,18.3,1.41,1.4,261.0,85.0,False
"SPINACH QUICHE, SPINACH",136.0 GRM,7.35,23.5,16.9,1.47,0.7,316.0,96.0,False
"SPINACH QUICHE, SPINACH",136.0 g,5.15,22.8,14.0,2.21,2.2,346.0,37.0,False
"SPINACH QUICHE, SPINACH",113.0 g,6.19,24.8,15.0,1.77,0.9,274.0,102.0,False
"WEGMANS, BACON QUICHE",141.0 g,9.22,14.9,17.0,0.0,0.7,418.0,99.0,False
RISOTTO,70.0 g,12.9,1.43,109.0,1.43,1.4,1430.0,0.0,False
"RISOTTO CHEESE, RISOTTO",80.0 GRM,8.75,6.25,71.2,3.75,1.2,1200.0,6.0,False
"ASPARAGUS RISOTTO CREAMY CHEESE RISOTTO WITH ASPARAGUS, ASPARAGUS RISOTTO",140.0 g,2.86,3.21,17.1,1.43,0.7,336.0,7.0,False
"CHEESE RISOTTO RICE, CHEESE RISOTTO",240.0 GRM,3.33,4.17,31.7,0.83,0.4,400.0,2.0,False
"MUSHROOM RISOTTO BOWLS, MUSHROOM RISOTTO",269.0 g,2.6,2.6,13.0,0.37,0.7,219.0,7.0,False
VEGETARIAN RISOTTO,55.0 g,7.27,0.91,76.4,3.64,1.8,364.0,9.0,False
ASPARAGUS RISOTTO,156.0 GRM,2.56,3.21,16.7,0.64,0.6,346.0,3.0,False
ASPARAGUS RISOTTO,115.0 g,3.48,8.7,17.4,0.87,0.0,235.0,26.0,False
ASPARAGUS RISOTTO,70.0 g,11.4,2.86,103.0,2.86,1.4,1430.0,0.0,False
ASPARAGUS RISOTTO,64.0 g,7.81,1.56,71.9,1.56,3.1,1300.0,8.0,False
BARLEY RISOTTO,153.0 g,3.27,3.92,20.9,1.96,3.3,242.0,3.0,False
FLORENTINE RISOTTO,53.0 g,7.55,1.89,75.5,3.77,3.8,226.0,0.0,False
MUSHROOM RISOTTO,45.0 g,8.89,1.11,73.3,0.0,2.2,22.0,0.0,False
MUSHROOM RISOTTO,135.0 g,2.96,4.44,29.6,1.48,0.7,422.0,0.0,False
MUSHROOM RISOTTO,236.0 g,2.12,4.24,20.8,0.85,0.8,364.0,4.0,False
PARMESAN RISOTTO,300.0 GRM,3.67,10.3,23.7,0.0,3.3,260000.0,18.0,False
PARMESAN RISOTTO,196.0 g,3.57,6.63,15.8,0.51,0.5,388.0,23.0,False
PARMESAN RISOTTO,185.0 g,4.32,8.11,24.3,0.54,0.5,357.0,27.0,False
PORCINI RISOTTO,53.0 g,7.55,1.89,77.4,0.0,1.9,377.0,0.0,False
RISOTTO RICE,45.0 g,8.89,2.22,75.6,0.0,2.2,22.0,0.0,False
RISOTTO WITH ASPARAGUS,45.0 g,6.67,2.22,75.6,4.44,6.7,800.0,0.0,False
RISOTTO WITH ASPARAGUS,45.0 g,6.67,2.22,75.6,4.44,6.7,800.0,0.0,False
SAFFRON RISOTTO,300.0 GRM,4.0,8.33,24.3,0.0,3.0,250000.0,18.0,False
SAFFRON RISOTTO,45.0 g,6.67,1.11,75.6,0.0,2.2,0.0,0.0,False
SAFFRON RISOTTO,70.0 g,10.0,2.86,109.0,1.43,4.3,1430.0,0.0,False
SEAFOOD RISOTTO,156.0 g,8.97,3.85,12.2,0.0,0.6,490.0,47.0,False
SHRIMP RISOTTO,227.0 g,3.08,3.08,10.1,0.44,0.4,467.0,26.0,False
SUNDRIEDTOMATO RISOTTO,70.0 g,18.6,0.74,78.1,3.0,4.1,153.0,0.0,False
TRUFFLE RISOTTO,300.0 GRM,3.67,14.3,19.0,0.0,2.3,140000.0,30.0,False
TRUFFLE RISOTTO,86.0 g,10.5,5.81,67.4,6.98,1.2,1100.0,6.0,False
"CHEESE RISOTTO READY RICE, CHEESE RISOTTO",240.0 g,3.33,3.75,32.9,0.42,0.0,408.0,2.0,False
"MUSHROOM RISOTTO PRECOOKED PASTA, MUSHROOM RISOTTO",151.0 GRM,3.31,3.31,19.9,0.66,0.7,391.0,10.0,False
"MUSHROOM RISOTTO PRECOOKED RICE, MUSHROOM RISOTTO",150.0 GRM,3.33,6.67,25.3,0.67,0.7,353.0,10.0,False
"MUSHROOM RISOTTO PRECOOKED RICE, MUSHROOM RISOTTO",151.0 GRM,3.31,3.31,19.9,0.66,0.7,391.0,10.0,False
"MUSHROOM RISOTTO READY RICE, MUSHROOM RISOTTO",240.0 g,3.75,3.33,34.2,0.42,0.4,412.0,2.0,False
"MUSHROOM RISOTTO VEGGIE BURGERS, MUSHROOM RISOTTO",71.0 GRM,4.23,8.45,23.9,1.41,5.6,408.0,0.0,False
"SPECIALTY, ARBORIO RISOTTO RICE, ARBORIO RISOTTO",45.0 GRM,6.67,1.11,80.0,0.0,0.0,0.0,0.0,False
"CREAMY CHEESE RISOTTO WITH MUSHROOMS AND PEAS, MUSHROOM RISOTTO",160.0 g,5.0,4.38,15.0,1.25,1.9,200.0,0.0,False
BACON & EGG RISOTTO,255.0 g,2.75,9.8,12.2,0.78,0.4,149.0,137.0,False
ASIAGO RISOTTO BITES,85.0 g,11.8,9.41,23.5,1.18,1.2,753.0,53.0,False
BASIL PESTO RISOTTO,50.0 g,20.0,4.0,60.0,2.0,10.0,760.0,0.0,False
BASIL PESTO RISOTTO,50.0 GRM,20.0,4.0,60.0,2.0,10.0,760.0,0.0,False
BUTTERNUT SQUASH RISOTTO,115.0 GRM,2.61,9.57,19.1,0.87,0.0,243.0,26.0,False
BUTTERNUT SQUASH RISOTTO,57.0 g,10.5,4.39,66.7,5.26,1.8,860.0,0.0,False
BUTTERNUT SQUASH RISOTTO,182.0 g,3.3,8.79,17.6,1.1,1.1,346.0,30.0,False
CARAMELIZED ONION RISOTTO,254.0 g,2.76,4.72,27.6,3.54,1.2,205.0,0.0,False
CASALE TOSCANO RISOTTO,45.0 g,6.67,0.0,75.6,0.0,2.2,33.0,0.0,False
CREAMY CHEESE RISOTTO,140.0 g,5.0,9.29,20.0,0.71,0.7,307.0,25.0,False
"CREAMY RISOTTO, CREAMY",110.0 g,4.55,8.18,22.7,0.0,0.9,282.0,23.0,False
FOUR CHEESE RISOTTO,57.0 g,12.3,10.5,63.2,3.51,0.0,772.0,9.0,False
GOULASH,340.0 GRM,5.59,3.82,17.9,1.76,1.5,256.0,12.0,False
"BEEF GOULASH SOUP, BEEF GOULASH",245.0 g,5.31,4.9,6.12,2.04,0.0,355.0,18.0,False
BEEF GOULASH,300.0 g,9.33,4.0,10.3,4.33,2.0,553.0,20.0,False
"BEEF GOULASH, BEEF",227.0 g,11.0,6.61,3.96,1.54,1.3,573.0,33.0,False
GOULASH RECIPE MIX,11.0 GRM,9.09,0.0,72.7,18.2,9.1,3360.0,0.0,False
PREMIUM CABIN GOULASH,272.0 g,6.25,3.68,29.8,1.84,2.2,191.0,7.0,False
VEGETABLE SEASONING FOR GOULASH,302.0 g,9.27,7.62,2.98,0.66,0.7,199.0,0.0,False
"ORIGINAL GOULASH STARTER, ORIGINAL",113.0 g,0.88,0.0,8.85,6.19,0.9,283.0,0.0,False
"DU JOUR, BEEF GOULASH SOUP",245.0 g,4.9,4.49,6.94,2.04,0.8,367.0,14.0,False
"PODRAVKA BEEF GOULASH, 10.5 OZ",227.0 GRM,11.0,6.61,3.96,1.54,1.3,573.0,33.0,False
"MEAL MART MON CUISINE BEEF GOULASH IN GRAVY SERVED WITH PASTA & CARROTS, 16 OZ",454.0 GRM,5.73,1.98,9.91,1.54,1.3,189.0,18.0,False
CEVICHE,113.0 g,2.65,0.44,10.6,2.65,0.9,628.0,4.0,False
CEVICHE,100.0 g,4.0,0.5,6.0,3.0,1.0,270.0,30.0,False
CEVICHE,85.0 g,7.06,14.1,3.53,1.18,1.2,129.0,35.0,False
CEVICHE SALAD,100.0 g,3.0,2.0,8.0,3.0,0.0,660.0,10.0,False
CEVICHE SALAD,100.0 GRM,3.0,2.0,8.0,3.0,0.0,660.0,10.0,False
FISH CEVICHE,65.0 g,6.15,0.0,3.08,3.08,1.5,554.0,15.0,False
