Item Name,Serving Size,Calories (kcal),Protein (g),Total Fat (g),Carbohydrates (g),Sugar (g),Fiber (g),Sodium (mg),Cholesterol (mg),Pakistani,Meal Type
QUESO PARA PUPUSAS CHEESE,28.0 g,357.0,25.0,28.6,0.0,0.0,0.0,536.0,89.0,False,Breakfast
"CHEESE & LOROCO PUPUSAS, CHEESE; LOROCO",105.0 GRM,248.0,15.2,10.5,23.8,0.0,3.8,143.0,5.0,False,Breakfast
MASA STUFFED WITH CARNITAS AND CHEESE PUPUSAS,145.0 GRM,159.0,7.59,6.9,17.2,0.69,1.4,469.0,17.0,False,Breakfast
PINTO BEAN & CHEESE PUPUSAS TORTILLAS,113.0 g,195.0,6.19,7.96,32.7,0.88,4.4,177.0,4.0,False,Breakfast
"CHEESE PUPUSAS STUFFED CORN TORTILLAS, CHEESE",105.0 g,171.0,11.4,5.71,18.1,0.95,1.9,350000.0,11.0,False,Breakfast
"PUPUSAS, HANDMADE FILLED THICK TORTILLAS, CHEESE",113.0 g,212.0,7.96,12.4,18.6,0.0,1.8,265.0,18.0,False,Breakfast
"STUFFED CORN TORTILLAS PUPUSAS, CHEESE & BEANS",128.0 g,281.0,10.2,7.81,46.1,0.0,4.7,414.0,12.0,False,Breakfast
"TRADITIONAL PUPUSA GORDITAS TORTILLAS, BLACK BEAN",113.0 g,168.0,4.42,6.19,31.0,0.88,3.5,212.0,0.0,False,Unspecified
"MONSE'S TASTE OF EL SALVADOR, BEAN & CHEESE PUPUSAS",142.0 g,197.0,8.45,7.75,24.6,0.7,3.5,190.0,11.0,False,Breakfast
"CHEESE AND BEANS CORN PUPUSAS, CHEESE AND BEANS CORN",114.0 g,272.0,10.5,8.77,29.8,1.75,0.9,0.0,9.0,False,Breakfast
"GOYA, PUPUSAS (STUFFED CORN TORTILLAS), CHEESE, CHEESE",90.0 g,200.0,13.3,5.56,25.6,0.0,1.1,400.0,17.0,False,Breakfast
"KALE & PINTO BEAN PUPUSAS, KALE & PINTO BEAN",71.0 g,183.0,4.23,4.93,29.6,1.41,5.6,225.0,0.0,False,Unspecified
"MASA STUFFED WITH BIRRIA & CHEESE PUPUSAS, BIRRIA & CHEESE",145.0 g,166.0,6.9,6.9,20.0,0.69,0.0,483.0,14.0,False,Breakfast
"CHICKEN AND BEAN MINIS BITE-SIZE PUPUSAS, CHICKEN AND BEAN",85.0 g,188.0,7.06,7.06,23.5,0.0,3.5,353.0,18.0,False,Unspecified
"CHEESE & BEANS STUFFED CORN PUPUSAS PATTIES, CHEESE & BEANS",105.0 GRM,200.0,7.62,9.52,21.9,1.9,1.0,171.0,5.0,False,Breakfast
"PORK & CHEESE STUFFED CORN TORTILLAS PUPUSAS, PORK & CHEESE",128.0 g,305.0,13.3,10.9,39.8,0.0,3.9,328.0,27.0,False,Breakfast
"SHREDDED PORK & PINTO BEAN PUPUSAS, SHREDDED PORK & PINTO BEAN",71.0 g,183.0,8.45,6.34,25.4,1.41,4.2,310.0,14.0,False,Unspecified
"BLACK BEAN AND CHEESE BITE-SIZE PUPUSAS, BLACK BEAN AND CHEESE",85.0 g,200.0,7.06,8.24,25.9,1.18,4.7,247.0,6.0,False,Breakfast
"BLACK BEAN & SWEET CORN PUPUSAS, BLACK BEAN & SWEET CORN",71.0 g,183.0,5.63,4.93,31.0,1.41,5.6,239.0,0.0,False,Unhealthy
STREET FOOD CORN MASA STUFFED WITH CARNITAS AND CHEESE MINI PUPUSAS,79.0 GRM,165.0,7.59,7.59,17.7,1.27,1.3,494.0,19.0,False,Breakfast
"STREET FOOD CORN MASA STUFFED WITH BIRRIA AND CHEESE MINI PUPUSA, CORN",79.0 GRM,165.0,6.33,6.33,20.2,0.0,0.0,481.0,13.0,False,Breakfast
"CARNITAS & CHEESE SHREDDED PORK IN SALSA WITH MOZZARELLA CHEESE MINI PUPUSAS, CARNITAS & CHEESE",79.0 GRM,165.0,7.59,7.59,17.7,1.27,1.3,494.0,19.0,False,Breakfast
"STUFFED CORN TORTILLAS WITH SEASONED CHICKEN, MOZZARELLA CHEESE & BEANS PUPUSAS, CHICKEN & CHEESE",71.0 g,211.0,9.86,8.45,22.5,1.41,2.8,296.0,28.0,False,Breakfast
"GLUTEN FREE STUFFED CORN TORTILLAS WITH SPINACH AND MOZZARELLA CHEESE PUPUSAS, SPINACH & CHEESE",71.0 g,225.0,9.86,11.3,21.1,1.41,2.8,324.0,14.0,False,Breakfast
"STUFFED CORN TORTILLAS WITH PINTO BEANS AND MOZZARELLA CHEESE PUPUSAS, PINTO BEAN & CHEESE",71.0 g,197.0,7.04,6.34,29.6,1.41,5.6,282.0,7.0,False,Breakfast
"PUPUSAS FILLED CORN TORTILLA WITH PORK RINDS, BEANS AND CHEESE, PORK RINDS, BEANS AND CHEESE",94.0 g,245.0,5.32,11.7,27.7,0.0,4.3,372.0,16.0,False,Breakfast
"STUFFED CORN TORTILLAS WITH ROASTED GREEN CHILES AND MOZZARELLA CHEESE PUPUSAS, GREEN CHILE & CHEESE",71.0 g,197.0,7.04,9.86,21.1,1.41,2.8,366.0,14.0,False,Breakfast
"MONSE'S TASTE OF EL SALVADOR, PUPUSAS, SPICY ROASTED PEPPER & CHEESE, SPICY ROASTED PEPPER & CHEESE",186.0 g,161.0,9.14,6.45,17.7,0.54,1.6,204.0,13.0,False,Breakfast
CHEESE & RED BEANS QUESO CON FRIJOLES,113.0 GRM,204.0,7.96,7.96,27.4,0.88,5.3,142.0,4.0,False,Breakfast
"CHEESE & BEAN STUFFED CORN TORTILLA, CHEESE & BEAN",128.0 g,281.0,10.2,7.81,46.1,0.0,4.7,414.0,12.0,False,Breakfast
"PORK, CHEESE & JALAPENO STUFFED CORN TORTILLA, PORK, CHEESE & JALAPENO",128.0 g,297.0,13.3,10.2,40.6,0.0,5.5,289.0,27.0,False,Breakfast
"MONSE'S TASTE OF EL SALVADOR, ZUCCHINI & SWEET CORN PAPUSAS",182.0 g,192.0,11.0,8.24,18.7,1.1,1.6,231.0,19.0,False,Unhealthy
"CAULIFLOWER, SPINACH AND PINTO BEAN MINIS STUFFED CORN TORTILLAS",85.0 g,200.0,5.88,7.06,30.6,1.18,7.1,294.0,0.0,False,Unspecified
"JALAPENO AND CHEESE MINIS, MINIS",85.0 g,200.0,5.88,9.41,24.7,1.18,3.5,365.0,6.0,False,Breakfast
TAMALES,114.0 g,238.0,7.02,14.9,19.3,1.75,3.5,262.0,0.0,False,Unspecified
Tamales (Navajo),Not specified,639.0,6.28,6.12,18.1,0.99,3.1,427.0,17.0,False,Unspecified
"Restaurant, Latino, tamale, corn",Not specified,776.0,3.48,7.21,26.7,7.42,3.2,277.0,17.0,False,Unspecified
"Restaurant, Latino, tamale, pork",Not specified,174.0,7.38,9.04,15.8,0.0,2.4,473.0,20.0,False,Unspecified
"Restaurant, Latino, tamale, pork",Not specified,174.0,7.35,9.04,15.8,0.46,2.4,473.0,20.0,False,Unspecified
"Restaurant, Mexican, cheese tamales",Not specified,903.0,8.99,12.0,18.0,1.23,2.2,503.0,30.0,False,Breakfast
"Tamales, masa and pork filling (Hopi)",Not specified,704.0,13.2,4.7,18.3,1.57,3.3,298.0,27.0,False,Unspecified
"GOURMET TAMALES MUSHROOMS, GOURMET TAMALES",184.0 g,109.0,3.26,2.72,19.6,0.0,0.0,326.0,0.0,False,Unspecified
"TAMALE MASA SEASONING, TAMALE MASA",1.0 g,0.0,0.0,0.0,100.0,0.0,0.0,19000.0,0.0,False,Unspecified
"TAMALE MEAT SEASONING, TAMALE MEAT",1.0 g,0.0,0.0,0.0,100.0,0.0,0.0,6000.0,0.0,False,Unspecified
"TAMALES BEEF IN RED SAUCE, TAMALES",113.0 g,177.0,7.08,10.6,15.9,0.0,1.8,372.0,18.0,False,Unspecified
"TAMALES CHICKEN IN RED SAUCE, TAMALES",113.0 g,177.0,7.08,10.6,14.2,0.0,1.8,407.0,35.0,False,Unspecified
"TAMALES PORK IN RED SAUCE, TAMALES",113.0 g,204.0,6.19,13.3,15.9,0.0,1.8,372.0,27.0,False,Unspecified
"VEGGIE TAMALE MEAL, VEGGIE TAMALE",321.0 g,146.0,4.67,6.85,17.4,1.25,1.9,302.0,17.0,False,Breakfast
BEEF TAMALES,112.0 g,170.0,2.68,6.25,25.0,0.0,5.4,107.0,4.0,False,Unspecified
BEEF TAMALE,113.0 g,177.0,6.19,7.96,19.5,0.0,1.8,646.0,18.0,False,Unspecified
BEEF TAMALE,241.0 g,154.0,4.15,7.05,18.3,1.24,2.1,373.0,6.0,False,Unspecified
CHICKEN TAMALES,99.0 g,253.0,9.09,12.1,29.3,1.01,0.0,515.0,25.0,False,Unspecified
CHICKEN TAMALES,95.0 g,179.0,10.5,9.47,14.7,2.11,1.1,316.0,32.0,False,Unspecified
CORN TAMALES,165.0 g,174.0,4.24,6.06,23.6,9.09,3.0,182.0,3.0,False,Unspecified
HOT TAMALES,40.0 g,350.0,0.0,0.0,90.0,60.0,0.0,38.0,0.0,False,Unspecified
JUMBO TAMALES,112.0 g,152.0,5.36,5.36,0.02,0.0,3.6,527.0,4.0,False,Unspecified
PORK TAMALES,99.0 g,333.0,11.1,19.2,30.3,1.01,0.0,717.0,30.0,False,Unspecified
PORK TAMALES,150.0 g,240.0,5.33,16.7,16.7,0.0,2.7,673.0,23.0,False,Unspecified
PORK TAMALES,142.0 g,190.0,9.15,9.15,16.9,0.7,1.4,507.0,28.0,False,Unspecified
PUMPKIN TAMALES,142.0 g,254.0,2.11,7.75,45.1,25.4,3.5,310.0,18.0,False,Unspecified
TAMALE DINNER,85.0 g,129.0,4.71,9.41,7.06,1.18,1.2,612.0,12.0,False,Unspecified
TAMALE PIE,227.0 g,128.0,7.49,5.29,12.3,0.88,1.8,322.0,18.0,False,Unspecified
TAMALE SAUCE,65.0 g,77.0,1.54,5.38,7.69,0.0,1.5,554.0,0.0,False,Unspecified
TAMALES BEEF,113.0 g,177.0,6.19,7.96,19.5,0.0,1.8,646.0,18.0,False,Unspecified
TAMALES CUBANOS,141.5 g,141.0,7.07,9.19,9.89,1.41,0.7,615.0,25.0,False,Unspecified
VEGGIE TAMALES,170.0 g,235.0,5.88,13.5,24.1,1.76,2.4,365.0,35.0,False,Breakfast
"TAMAL INSTANT CORN MASA MIX, TAMAL",30.0 g,367.0,10.0,3.33,76.7,3.33,6.7,0.0,0.0,False,Unspecified
"TEXAS TAMALE COMPANY, GOURMET CHICKEN TAMALES",85.0 g,188.0,11.8,7.06,20.0,1.18,3.5,600.0,18.0,False,Unspecified
"VEGETABLE CURRY TAMALE, VEGETABLE CURRY TAMALE",142.0 g,183.0,2.11,12.0,18.3,2.82,2.1,317.0,0.0,False,Lunch
"PORK TAMALES WRAPPED IN AUTHENTIC CORNSHUCKS, PORK TAMALES",128.0 g,305.0,6.25,21.9,20.3,0.78,3.9,430.0,23.0,False,Unspecified
"100% TAMALES, MILD",144.0 g,125.0,2.78,6.25,16.0,2.08,2.1,222.0,0.0,False,Unspecified
AUTHENTIC RAJAS TAMALES,99.0 g,273.0,5.05,17.2,26.3,1.01,0.0,545.0,15.0,False,Unspecified
"BEEF TAMALE, BEEF",142.0 g,254.0,6.34,14.8,22.5,0.7,2.8,570.0,25.0,False,Unspecified
BEEF TAMALES IN SAUCE,213.0 g,80.0,2.35,3.76,9.39,0.94,0.9,465.0,7.0,False,Unspecified
"BEEF TAMALES, BEEF",85.0 g,212.0,7.06,11.8,18.8,0.0,1.2,753.0,24.0,False,Unspecified
"BEEF TAMALES, BEEF",128.0 g,234.0,7.03,14.1,21.9,0.0,3.9,531.0,16.0,False,Unspecified
"BEEF TAMALES, BEEF",113.0 g,239.0,8.85,14.2,20.4,0.88,2.7,575.0,18.0,False,Unspecified
"BEEF TAMALES, BEEF",112.0 g,179.0,8.04,8.93,18.8,0.0,1.8,554.0,13.0,False,Unspecified
"BUENATURAL, VEGETARIAN TAMALES",85.0 g,200.0,3.53,12.9,20.0,1.18,1.2,400.0,6.0,False,Unspecified
CHEESE SRIRANCHA TAMALES,142.0 g,289.0,9.86,19.7,20.4,0.7,2.1,380.0,35.0,False,Breakfast
"CHICKEN TAMALE, CHICKEN",141.0 g,199.0,7.09,8.51,0.0,0.71,2.1,603.0,18.0,False,Unspecified
"CHICKEN TAMALE, CHICKEN",142.0 g,183.0,7.04,7.75,20.4,1.41,2.1,444.0,21.0,False,Unspecified
CHICKEN TAMALES WITH RICE,284.0 GRM,201.0,5.99,10.2,21.5,1.41,1.4,479.0,16.0,False,Lunch
"CHICKEN TAMALES, CHICKEN",85.0 GRM,212.0,7.06,11.8,20.0,0.0,1.2,753.0,35.0,False,Unspecified
"POZOLE BROTH, POZOLE",245.0 GRM,8.0,0.0,0.0,1.63,0.41,0.4,347.0,0.0,False,Unspecified
"POZOLE SEASONING, POZOLE",1.0 g,180.0,0.0,0.0,0.0,0.0,0.0,11500.0,0.0,False,Unspecified
POZOLE WHITE HOMINY,125.0 GRM,64.0,1.6,0.0,14.4,0.8,2.4,320.0,0.0,False,Unspecified
"POZOLE, PORK AND HOMINY SOUP",245.0 g,78.0,3.27,4.08,7.35,0.0,1.2,384.0,10.0,False,Lunch
"POZOLE, PORK AND HOMINY SOUP",245.0 g,135.0,6.12,10.2,5.31,0.41,2.9,392.0,27.0,False,Lunch
EASY PREP SPICY RED POZOLE,130.0 g,77.0,4.62,1.92,10.8,3.08,3.1,438.0,0.0,False,Unspecified
"CHICKEN FLAVOR POZOLE INSTANT RAMEN SOUP, CHICKEN",80.0 g,409.0,11.2,27.5,77.5,5.0,0.0,2240.0,0.0,False,Lunch
"CHICKEN AND HOMINY STEW CHICKEN POZOLE, CHICKEN AND HOMINY STEW",245.0 GRM,53.0,4.9,1.63,4.49,1.22,0.8,429.0,18.0,False,Lunch
"S!DEAWAY FOODS THREE SISTERS, 9.2 OZ",130.0 GRM,108.0,4.62,1.54,19.2,2.31,3.8,223.0,0.0,False,Unspecified
"POLLO ASADO SEASONING, POLLO ASADO",1.100000023841858 GRM,0.0,0.0,0.0,0.0,0.0,0.0,25500.0,0.0,False,Unspecified
"CITRUS POLLO ASADO MARINADE, CITRUS POLLO ASADO",16.0 g,250.0,0.0,18.8,18.8,6.25,0.0,750.0,0.0,False,Unspecified
"CHICKEN ASADO, CHICKEN",142.0 g,204.0,9.15,4.93,29.6,9.86,0.7,577.0,28.0,False,Unspecified
POLLO ASADO COOKING SAUCE,63.0 g,111.0,3.17,3.97,19.0,7.94,3.2,841.0,0.0,False,Unspecified
POLLO ASADO WITH CILANTRO RICE,425.0 g,87.0,7.06,0.82,13.9,1.18,1.4,341.0,13.0,False,Lunch
COCINA MEXICANA POLLO ASADO BOWL,283.0 g,110.0,8.48,1.41,15.6,1.06,0.4,258.0,18.0,False,Unspecified
"ASADO SALSA, HOT ROASTED CHILE & TOMATE",30.0 g,50.0,0.0,0.0,3.33,3.33,0.0,233.0,0.0,False,Dinner
MILD MEXICAN POLLO ASADO SEASONING SAUCE,14.0 GRM,71.0,0.0,0.0,14.3,7.14,0.0,2210.0,0.0,False,Unspecified
"CHICKEN THIGH MEAT MARINATED FOR POLLO ASADO, MED",113.0 GRM,124.0,17.7,4.42,2.65,0.88,0.0,177.0,66.0,False,Unspecified
Old El Paso Asado Chicken Taco Kit,80.0 GRM,256.0,5.44,7.12,43.1,2.45,2.9,974.0,0.0,False,Unspecified
"MILD POLLO ASADO RICE AND BEANS WITH SEASONED CHICKEN WHITE MEAT STRIPS, SALSA, CHEESE AND VEGETABLES BOWL, MILD POLLO ASADO",283.0 g,148.0,6.71,5.65,17.3,1.41,1.4,297.0,14.0,False,Breakfast
BONELESS SKINLESS CHICKEN BREAST WITH RIB MEAT FOR POLLO ASADO,112.0 g,116.0,18.8,2.23,2.68,0.89,0.0,482.0,62.0,False,Unspecified
"PEACH AND PINEAPPLE FLAVOR POLLITO ASADO ACIDULATED HARD CANDY LOLLIPOP, PEACH AND PINEAPPLE",14.0 GRM,429.0,0.0,0.0,100.0,71.4,0.0,250.0,0.0,False,Unhealthy
"TRADITIONALLY SEASONED IN CITRUS GRILLED CHICKEN LEG MEAT POLLO ASADO, TRADITIONALLY SEASONED IN CITRUS",85.0 g,129.0,16.5,5.88,0.0,0.0,0.0,459.0,82.0,False,Dinner
CHICKEN CHILI VERDE MEAL BOWL,340.0 g,94.0,6.76,1.03,14.4,1.18,0.6,250.0,13.0,False,Unspecified
CHIMICHURRI,28.0 g,125.0,0.0,12.5,7.14,0.0,0.0,1040.0,0.0,False,Unspecified
"CHIMICHURRI MARINADE, CHIMICHURRI",15.0 MLT,133.0,0.0,10.0,13.3,6.67,0.0,1130.0,0.0,False,Unspecified
"CHIMICHURRI CHICKEN WITH CHIMICHURRI VINAIGRETTE DRESSING, CHIMICHURRI",167.0 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Unspecified
"CHIMICHURRI BEEF BRISKET, CHIMICHURRI",28.0 g,214.0,32.1,3.57,17.9,0.0,0.0,536.0,89.0,False,Unspecified
"CHIMICHURRI MARINADE MIX, CHIMICHURRI",1.7999999523162842 GRM,0.0,0.0,0.0,55.6,0.0,0.0,8330.0,0.0,False,Unspecified
"CHIMICHURRI ORGANIC SEASONING, CHIMICHURRI",0.4000000059604645 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Unspecified
"CHIMICHURRI GOURMET FINISHING SAUCE, CHIMICHURRI",15.0 g,333.0,0.0,40.0,6.67,0.0,0.0,667.0,0.0,False,Unspecified
"CHIMICHURRI STYLE MARINADE, CHIMICHURRI STYLE",15.0 GRM,133.0,0.0,10.0,13.3,6.67,0.0,1130.0,0.0,False,Unspecified
"GREEN CHIMICHURRI MARINADE, GREEN CHIMICHURRI",30.0 ml,133.0,0.0,11.7,3.33,0.0,0.0,667.0,0.0,False,Unspecified
"PREMIUM CHIMICHURRI STEAK SAUCE, CHIMICHURRI",15.0 g,267.0,0.0,26.7,6.67,0.0,0.0,800.0,0.0,False,Dinner
"ELVIO'S, CHIMICHURRI",2.0 g,250.0,0.0,0.0,50.0,0.0,0.0,12000.0,0.0,False,Unspecified
CARIBBEAN CHIMICHURRI,15.0 g,267.0,0.0,26.7,6.67,0.0,0.0,800.0,0.0,False,Unspecified
CHIMICHURRI HUMMUS,29.0 g,207.0,6.9,13.8,13.8,3.45,6.9,517.0,0.0,False,Unspecified
CHIMICHURRI RUB,0.6000000238418579 g,0.0,0.0,0.0,0.0,0.0,0.0,9170.0,0.0,False,Unspecified
CHIMICHURRI SEASONING,1.0 g,0.0,0.0,0.0,100.0,0.0,0.0,5500.0,0.0,False,Unspecified
"LOURDER, CHIMICHURRI",28.0 g,196.0,0.0,17.9,7.14,0.0,0.0,643.0,0.0,False,Unspecified
"MARINADE, CHIMICHURRI",15.0 g,133.0,0.0,10.0,13.3,6.67,1.7,1000.0,0.0,False,Unspecified
ORIGINAL CHIMICHURRI,15.0 GRM,300.0,0.0,33.3,6.67,0.0,0.0,1530.0,0.0,False,Unspecified
"CHIMICHURRI BEEF SIRLOIN STEAK, CHIMICHURRI BEEF",112.0 GRM,277.0,20.5,21.4,0.89,0.0,0.0,277.0,62.0,False,Dinner
"CHIMICHURRI BLACK BEAN SNACK DIP, CHIMICHURRI",99.0 g,242.0,7.07,10.1,31.3,0.0,7.1,182.0,0.0,False,Unspecified
CHIMICHURRI CHICKEN WITH CHIMICHURRI VINAIGRETTE DRESSING SALAD,167.0 GRM,150.0,7.19,8.38,12.6,8.38,1.2,299.0,21.0,False,Lunch
"CHIMICHURRI STYLE GOURNAY CHEESE, CHIMICHURRI STYLE",29.0 g,414.0,6.9,37.9,6.9,3.45,0.0,690.0,121.0,False,Breakfast
"VEGAN CHIMICHURRI AIOLI SPREAD, VEGAN CHIMICHURRI",14.0 GRM,571.0,0.0,64.3,0.0,0.0,0.0,714.0,0.0,False,Unspecified
"CHIMICHURRI FLAVOR ARGENTINIAN STYLE BASMATI RICE, CHIMICHURRI",52.0 MG,327.0,7.69,1.92,73.1,1.92,0.0,846.0,0.0,False,Lunch
"GREEN CHIMICHURRI BEEF FLANK STEAK, GREEN CHIMICHURRI",112.0 g,143.0,18.8,7.14,2.68,1.79,0.0,473.0,49.0,False,Dinner
"ORGANIC CHIMICHURRI FLAVORED BAKED PEA CRISPS, CHIMICHURRI",28.0 g,429.0,14.3,21.4,50.0,0.0,17.9,536.0,0.0,False,Unspecified
ARGENTINIAN CHIMICHURRI SAUCE,30.0 g,300.0,3.33,30.0,10.0,0.0,0.0,600.0,0.0,False,Unspecified
ARGENTINIAN CHIMICHURRI SEASONING,0.800000011920929 g,0.0,0.0,0.0,125.0,0.0,0.0,2500.0,0.0,False,Unspecified
BEEF WITH CHIMICHURRI SAUCE,191.0 g,188.0,12.6,8.9,13.6,1.05,1.6,340.0,29.0,False,Unspecified
BRAZILIAN CHIMICHURRI SEASONING,1.0 g,0.0,0.0,0.0,100.0,0.0,0.0,5500.0,0.0,False,Unspecified
CHIMICHURRI CAULIFLOWER STEAKS,213.0 g,61.0,1.88,4.23,5.16,1.88,1.9,221.0,0.0,False,Dinner
CHIMICHURRI CHEF SAUCES,30.0 g,133.0,0.0,10.0,13.3,6.67,1.7,1000.0,0.0,False,Unspecified
CHIMICHURRI SALAD WITH STEAK,234.0 GRM,175.0,5.13,15.8,4.27,1.28,1.3,222.0,15.0,False,Lunch
CHIMICHURRI STEAK SEASONING,0.699999988079071 g,0.0,0.0,0.0,0.0,0.0,0.0,8570.0,0.0,False,Dinner
"CHIMICHURRI BEEF WITH ROASTED POTATOES & VEGETABLES, BEEF BARBACOA, ZUCCHINI AND SQUASH IN A CHIMICHURRI SAUCE, CHIMICHURRI BEEF",140.0 GRM,171.0,5.71,12.1,10.0,1.43,1.4,329.0,14.0,False,Lunch
"ARGENTINE CHIMICHURRI SPICE ORGANIC SEASONING, ARGENTINE CHIMICHURRI SPICE",0.6000000238418579 g,0.0,0.0,0.0,0.0,0.0,0.0,11700.0,0.0,False,Unspecified
"ARGENTINIAN STYLE CHIMICHURRI FLAVORED SEASONING, ARGENTINIAN STYLE CHIMICHURRI",0.800000011920929 g,0.0,0.0,0.0,0.0,0.0,0.0,6880.0,0.0,False,Unspecified
"COCONUT CHIMICHURRI GREEN CHICKPEA SUPERFOOD BOWL, COCONUT CHIMICHURRI",284.0 g,113.0,3.17,6.34,11.3,2.11,2.8,211.0,0.0,False,Unspecified
"TROPICAL GUANABANA CHIMICHURRI EVERYTHING SAUCE, TROPICAL GUANABANA CHIMICHURRI",15.0 ml,67.0,0.0,6.67,6.67,0.0,0.0,500.0,0.0,False,Unspecified
"HATCH PINEAPPLE CHIMICHURRI GRILL & FINISHING SAUCE, HATCH PINEAPPLE CHIMICHURRI",30.0 g,67.0,0.0,3.33,6.67,3.33,0.0,567.0,0.0,False,Dinner
"ORIGINAL CHIMICHURRI MARINADE, CONDIMENT, BBQ & DIPPING SAUCE, ORIGINAL CHIMICHURRI",15.0 g,300.0,0.0,33.3,6.67,0.0,0.0,1530.0,0.0,False,Unspecified
RED CHIMICHURRI TANGO TRIO,113.0 g,62.0,0.88,3.54,7.08,1.77,2.7,186.0,0.0,False,Unspecified
"CHIMICHURRI DIPPING SAUCE, HOT",15.0 g,267.0,0.0,26.7,6.67,0.0,0.0,800.0,0.0,False,Unspecified
"CHIMICHURRI DIPPING SAUCE, HOT",15.0 g,267.0,0.0,26.7,6.67,0.0,0.0,800.0,0.0,False,Unspecified
CHIMICHURRI MARINADE AND BASTING SAUCE,15.0 ml,200.0,0.0,20.0,0.0,0.0,0.0,700.0,0.0,False,Unspecified
CHIMICHURRI STIR IN HERB BLENDS,6.0 g,250.0,0.0,16.7,16.7,0.0,0.0,1420.0,0.0,False,Unspecified
"CILANTRO & PARSLEY CHIMICHURRI, MED",15.0 g,267.0,0.0,26.7,6.67,0.0,0.0,1000.0,0.0,False,Unspecified
"GREEK YOGURT DIP, CHIMICHURRI",30.0 GRM,167.0,3.33,13.3,6.67,3.33,0.0,333.0,17.0,False,Breakfast
"MARINADE AND BASTING SAUCE, CHIMICHURRI",15.0 ml,167.0,0.0,16.7,6.67,6.67,0.0,633.0,0.0,False,Unspecified
"STEAK SAUCE & DRESSING, CHIMICHURRI",17.0 g,353.0,0.0,41.2,0.0,0.0,0.0,794.0,0.0,False,Dinner
"CARNITAS BIG BURRITO, CARNITAS",298.0 GRM,195.0,8.05,6.04,26.5,1.34,2.3,248.0,13.0,False,Unspecified
"CARNITAS COOKING SAUCE, CARNITAS",118.0 ml,76.0,0.85,3.39,10.2,3.39,0.0,669.0,0.0,False,Unspecified
"CARNITAS BONELESS PORK ROAST, CARNITAS",112.0 g,125.0,19.6,3.57,0.89,0.0,0.0,446.0,58.0,False,Dinner
"CARNITAS SLOW COOKED PORK, CARNITAS",56.0 GRM,143.0,17.9,8.04,0.0,0.0,0.0,714.0,71.0,False,Unspecified
"MEAL CREATIONS, CARNITAS SEASONING, CARNITAS",2.5 g,200.0,0.0,0.0,40.0,0.0,0.0,10800.0,0.0,False,Unspecified
"PORK CARNITAS BURRITO, PORK CARNITAS",298.0 GRM,191.0,7.72,6.04,24.8,0.67,2.3,326.0,13.0,False,Unspecified
"PORK CARNITAS BURRITO, PORK CARNITAS",170.0 g,229.0,10.6,10.0,25.9,0.59,1.2,618.0,24.0,False,Unspecified
CARNITAS BAKE,269.0 g,149.0,7.43,5.95,16.4,2.97,2.6,316.0,15.0,False,Unspecified
CARNITAS BOWL,177.0 g,136.0,5.65,4.52,16.4,1.13,2.3,362.0,14.0,False,Unspecified
CARNITAS BURRITO,142.0 g,246.0,12.0,7.04,32.4,0.7,2.8,768.0,21.0,False,Unspecified
CARNITAS VERDE,140.0 g,129.0,20.7,4.29,1.43,1.43,0.0,564.0,64.0,False,Unspecified
"CARNITAS, ORANGE",113.0 g,159.0,14.2,9.73,1.77,0.88,0.0,111.0,49.0,False,Unspecified
PORK CARNITAS,255.0 g,145.0,5.88,5.1,18.8,1.96,0.8,396.0,22.0,False,Unspecified
PORK CARNITAS,85.0 g,200.0,18.8,12.9,1.18,0.0,0.0,682.0,71.0,False,Unspecified
PORK CARNITAS,84.0 g,143.0,16.7,5.95,4.76,2.38,0.0,381.0,60.0,False,Unspecified
"CARNITAS BONELESS PORK SHOULDER ROAST, CARNITAS",112.0 GRM,196.0,17.9,12.5,1.79,0.0,0.0,420.0,62.0,False,Dinner
"CARNITAS MEXICAN-INSPIRED COOKING SAUCE, CARNITAS",70.0 GRM,143.0,1.43,10.0,11.4,5.71,1.4,900.0,0.0,False,Unspecified
"PORK CARNITAS GREEN BURRITO, PORK CARNITAS",282.0 g,181.0,8.87,7.8,19.2,0.71,1.1,589.0,21.0,False,Unspecified
"PORK CARNITAS SEASONING MIX, PORK CARNITAS",4.0 g,250.0,0.0,0.0,75.0,0.0,0.0,6250.0,0.0,False,Unspecified
"CARNITAS STREET CORN DIP, CARNITAS STREET CORN",30.0 GRM,167.0,6.67,15.0,6.67,3.33,0.0,600.0,50.0,False,Unspecified
"CARNITAS STREET TACO CROCKPOT SEASONING MIX, CARNITAS",3.5 g,286.0,0.0,0.0,57.1,0.0,28.6,8570.0,0.0,False,Unspecified
"PORK CARNITAS ORGANIC TACO SEASONING, PORK CARNITAS",2.0 g,0.0,0.0,0.0,50.0,0.0,0.0,31000.0,0.0,False,Unspecified
"PORK CARNITAS, PORK",84.0 GRM,143.0,11.9,8.33,2.38,1.19,0.0,250.0,42.0,False,Unspecified
BRAISED PORK CARNITAS,140.0 g,179.0,9.29,10.0,13.6,2.86,1.4,443.0,29.0,False,Unspecified
CARNITAS BURRITO BOWL,312.0 g,109.0,6.73,2.24,15.1,1.92,1.9,186.0,13.0,False,Unspecified
