item_name,serving_size,calories_(kcal),protein_(g),total_fat_(g),carbohydrates_(g),sugar_(g),fiber_(g),sodium_(mg),cholesterol_(mg),pakistani,meal_type
BLACK PAELLA,25.0 g,800.0,20.0,16.0,140.0,4.0,4.0,2080.0,20.0,False,Lunch
PAELLA RICE,45.0 g,333.0,6.67,1.11,77.8,0.0,2.2,378.0,0.0,False,Lunch
PAELLA VALENCIANA,70.0 g,279.0,7.14,1.43,50.0,0.0,2.1,893.0,0.0,False,Lunch
SHRIMP PAELLA,227.0 g,123.0,11.4,4.41,10.1,2.2,1.3,282.0,81.0,False,Lunch
"MICROWAVEABLE CHICKPEA PAELLA RICED CAULIFLOWER, CHICKPEA PAELLA",213.0 g,108.0,2.35,7.51,8.45,2.82,2.8,277.0,0.0,False,Lunch
PAELLA SEASONING WITH SAFFRON,0.6700000166893005 g,0.0,0.0,0.0,0.0,0.0,0.0,11900.0,0.0,False,Lunch
"TREVIJANO, VEGETABLE PAELLA",45.0 g,356.0,8.89,0.0,80.0,0.0,2.2,33.0,0.0,False,Lunch
"PAELLA VALENCIANA YELLOW RICE & SEAFOOD DINNER, PAELLA VALENCIANA",90.0 g,322.0,7.78,4.44,60.0,1.11,1.1,944.0,0.0,False,Lunch
"SHRIMP PAELLA WITH PEAS AND CRISPY RED PEPPERS, SHRIMP PAELLA",348.0 g,135.0,0.0,6.03,12.6,1.15,0.9,494.0,50.0,False,Lunch
"PAELLA MADE WITH ORGANIC ARBORIO RICE, TOMATOES & PEAS BOWLS, PAELLA",241.0 g,120.0,2.9,5.39,14.5,2.07,1.2,328.0,0.0,False,Lunch
GOURMET EXPRESS SEAFOOD PAELLA,340.0 MG,136.0,3.5,4.5,20.5,1.0,0.6,0.0,14.0,False,Lunch
"SPANISH-STYLE PAELLA RICED RED LENTIL PILAF, SPANISH-STYLE PAELLA",50.0 g,360.0,26.0,1.0,62.0,2.0,14.0,340.0,0.0,False,Lunch
CHICKEN PAELLA WITH CHORIZO & ROASTED PEPPERS,195.0 g,133.0,4.62,4.1,18.0,1.03,0.5,405.0,10.0,False,Lunch
"GOYA PAELLA KIT, 19 OZ",45.0 GRM,467.0,11.1,13.3,75.6,2.22,2.2,1380.0,22.0,False,Lunch
"SEAFOOD COOKING BASE FOR PAELLA, SEAFOOD",330.0 ml,30.0,0.91,2.42,0.91,0.3,0.6,320.0,2.0,False,Lunch
"VALENCIAN COOKING BASE FOR PAELLA, VALENCIAN",330.0 ml,48.0,1.52,3.94,1.21,0.3,0.9,400.0,2.0,False,Lunch
"MANITOU TRADING COMPANY, ALL NATURAL PAELLA RICE",50.0 g,360.0,6.0,1.0,78.0,0.0,4.0,380.0,0.0,False,Lunch
"SQUID INK COOKING BASE FOR PAELLA, SQUID INK",330.0 ml,30.0,0.91,2.42,0.91,0.3,0.6,360.0,2.0,False,Lunch
"SPANISH PAELLA SPANISH SPICE INFUSED RICE, ROASTED TOMATOES, CHORIZO SEITAN, ROASTED PEPPERS, GARBANZOS, CORN & PEAS, SPANISH PAELLA",255.0 g,94.0,5.1,2.35,11.8,1.57,1.2,209.0,2.0,False,Lunch
AUTHENTIC PAELLA VALENCIANA COMPLETELY SEASONED YELLOW RICE & SEAFOOD DINNER,90.0 GRM,322.0,7.78,4.44,60.0,1.11,1.1,944.0,0.0,False,Lunch
"PAELLA SEAFOOD RECIPE A TRADITIONAL SPANISH DISH MADE WITH REAL CALAMARI AND MUSSELS, SUCCULENT SHRIMP, CRISP VEGETABLES AND SAFFRON-SEASONED RICE, PAELLA SEAFOOD RECIPE",170.0 g,141.0,5.29,5.88,17.1,1.18,0.6,329.0,35.0,False,Lunch
VEGETABLE QUICHE,142.0 g,303.0,7.75,21.8,21.1,2.11,3.5,289.0,99.0,False,Lunch
CLASSIC LORRAINE QUICHE,170.0 g,247.0,11.2,14.7,17.6,2.35,1.2,418.0,24.0,False,Breakfast
FOUR CHEESE QUICHE,156.0 g,237.0,8.33,15.4,17.3,0.64,0.6,378.0,99.0,False,Breakfast
SPINACH & CHEESE QUICHE,127.0 g,268.0,7.87,18.1,16.5,0.0,0.0,354.0,126.0,False,Breakfast
"RISOTTO CHEESE, RISOTTO",80.0 GRM,375.0,8.75,6.25,71.2,3.75,1.2,1200.0,6.0,False,Breakfast
"ASPARAGUS RISOTTO CREAMY CHEESE RISOTTO WITH ASPARAGUS, ASPARAGUS RISOTTO",140.0 g,107.0,2.86,3.21,17.1,1.43,0.7,336.0,7.0,False,Breakfast
"CHEESE RISOTTO RICE, CHEESE RISOTTO",240.0 GRM,179.0,3.33,4.17,31.7,0.83,0.4,400.0,2.0,False,Breakfast
RISOTTO RICE,45.0 g,356.0,8.89,2.22,75.6,0.0,2.2,22.0,0.0,False,Lunch
"CHEESE RISOTTO READY RICE, CHEESE RISOTTO",240.0 g,179.0,3.33,3.75,32.9,0.42,0.0,408.0,2.0,False,Breakfast
"MUSHROOM RISOTTO PRECOOKED PASTA, MUSHROOM RISOTTO",151.0 GRM,119.0,3.31,3.31,19.9,0.66,0.7,391.0,10.0,False,Lunch
"MUSHROOM RISOTTO PRECOOKED RICE, MUSHROOM RISOTTO",150.0 GRM,173.0,3.33,6.67,25.3,0.67,0.7,353.0,10.0,False,Lunch
"MUSHROOM RISOTTO PRECOOKED RICE, MUSHROOM RISOTTO",151.0 GRM,119.0,3.31,3.31,19.9,0.66,0.7,391.0,10.0,False,Lunch
"MUSHROOM RISOTTO READY RICE, MUSHROOM RISOTTO",240.0 g,179.0,3.75,3.33,34.2,0.42,0.4,412.0,2.0,False,Lunch
"MUSHROOM RISOTTO VEGGIE BURGERS, MUSHROOM RISOTTO",71.0 GRM,183.0,4.23,8.45,23.9,1.41,5.6,408.0,0.0,False,Breakfast
"SPECIALTY, ARBORIO RISOTTO RICE, ARBORIO RISOTTO",45.0 GRM,356.0,6.67,1.11,80.0,0.0,0.0,0.0,0.0,False,Lunch
"CREAMY CHEESE RISOTTO WITH MUSHROOMS AND PEAS, MUSHROOM RISOTTO",160.0 g,119.0,5.0,4.38,15.0,1.25,1.9,200.0,0.0,False,Breakfast
BACON & EGG RISOTTO,255.0 g,165.0,2.75,9.8,12.2,0.78,0.4,149.0,137.0,False,Breakfast
BUTTERNUT SQUASH RISOTTO,115.0 GRM,165.0,2.61,9.57,19.1,0.87,0.0,243.0,26.0,False,Breakfast
BUTTERNUT SQUASH RISOTTO,57.0 g,351.0,10.5,4.39,66.7,5.26,1.8,860.0,0.0,False,Breakfast
BUTTERNUT SQUASH RISOTTO,182.0 g,170.0,3.3,8.79,17.6,1.1,1.1,346.0,30.0,False,Breakfast
CREAMY CHEESE RISOTTO,140.0 g,179.0,5.0,9.29,20.0,0.71,0.7,307.0,25.0,False,Breakfast
FOUR CHEESE RISOTTO,57.0 g,404.0,12.3,10.5,63.2,3.51,0.0,772.0,9.0,False,Breakfast
"BEEF GOULASH SOUP, BEEF GOULASH",245.0 g,94.0,5.31,4.9,6.12,2.04,0.0,355.0,18.0,False,Lunch
VEGETABLE SEASONING FOR GOULASH,302.0 g,119.0,9.27,7.62,2.98,0.66,0.7,199.0,0.0,False,Lunch
"DU JOUR, BEEF GOULASH SOUP",245.0 g,86.0,4.9,4.49,6.94,2.04,0.8,367.0,14.0,False,Lunch
"MEAL MART MON CUISINE BEEF GOULASH IN GRAVY SERVED WITH PASTA & CARROTS, 16 OZ",454.0 GRM,79.0,5.73,1.98,9.91,1.54,1.3,189.0,18.0,False,Lunch
CEVICHE SALAD,100.0 g,60.0,3.0,2.0,8.0,3.0,0.0,660.0,10.0,False,Lunch
CEVICHE SALAD,100.0 GRM,60.0,3.0,2.0,8.0,3.0,0.0,660.0,10.0,False,Lunch
ALL NATURAL CEVICHE SALAD,100.0 g,50.0,5.0,0.0,8.0,4.0,1.0,460.0,20.0,False,Lunch
PERUVIAN VEGETABLE CEVICHE CAULIFLOWER QUICK MEAL,225.0 g,76.0,2.22,2.67,10.2,1.33,2.7,271.0,0.0,False,Lunch
EMPANADAS,71.0 g,268.0,15.5,4.23,32.4,1.41,2.8,190.0,56.0,False,Unhealthy
"EMPANADA WITH PICKLE CHEESEBURGER, EMPANADA WITH PICKLE",150.0 GRM,280.0,13.3,16.7,16.7,1.33,2.7,460.0,37.0,False,Breakfast
BEEF EMPANADAS,78.0 g,179.0,7.69,5.77,24.4,1.28,1.3,500.0,13.0,False,Unhealthy
CHEESE EMPANADAS,71.0 g,310.0,14.1,12.7,32.4,0.0,1.4,577.0,35.0,False,Breakfast
CHICKEN EMPANADAS,71.0 g,225.0,8.45,5.63,36.6,0.0,1.4,718.0,7.0,False,Unhealthy
PIZZA EMPANADAS,85.0 GRM,271.0,7.06,12.9,30.6,2.35,1.2,600.0,12.0,False,Lunch
BAKED BEEF EMPANADAS,71.0 GRM,282.0,11.3,7.04,43.7,0.0,1.4,662.0,14.0,False,Unhealthy
"BAKED EMPANADAS, CHICKEN",71.0 GRM,254.0,12.7,4.23,42.2,0.0,1.4,690.0,14.0,False,Unhealthy
BEEF AND VEGETABLES EMPANADA,99.0 g,182.0,8.08,10.1,15.2,1.01,1.0,374.0,45.0,False,Lunch
"BEEF EMPANADAS, BEEF",85.0 GRM,271.0,8.24,12.9,29.4,2.35,1.2,529.0,24.0,False,Unhealthy
"BEEF EMPANADAS, BEEF",71.0 GRM,268.0,12.7,8.45,38.0,1.41,1.4,690.0,7.0,False,Unhealthy
"BEEF EMPANADAS, BEEF",85.0 g,224.0,7.06,7.06,32.9,2.35,1.2,494.0,12.0,False,Unhealthy
"BEEF EMPANADAS, BEEF",113.0 g,239.0,7.96,8.85,31.9,0.0,1.8,416.0,31.0,False,Unhealthy
CHICKEN & CHEESE EMPANADAS,228.0 g,342.0,11.4,21.5,24.1,0.88,0.9,175.0,68.0,False,Breakfast
"CHICKEN EMPANADAS, CHICKEN",85.0 GRM,235.0,9.41,9.41,28.2,1.18,1.2,553.0,24.0,False,Unhealthy
"CHICKEN EMPANADAS, CHICKEN",85.0 g,200.0,5.88,5.88,32.9,2.35,1.2,482.0,18.0,False,Unhealthy
"CHICKEN EMPANADAS, CHICKEN",85.0 GRM,235.0,10.6,9.41,25.9,1.18,1.2,494.0,24.0,False,Unhealthy
"COLOMBIAN EMPANADAS, BEEF",71.0 g,183.0,4.23,9.86,19.7,1.41,2.8,127.0,0.0,False,Unhealthy
"COLOMBIAN EMPANADAS, CHICKEN",71.0 g,183.0,4.23,9.86,19.7,1.41,2.8,127.0,0.0,False,Unhealthy
"EMPANADAS, CHICKEN & PEPPERS",112.0 g,214.0,4.46,9.82,28.6,2.68,1.8,848.0,36.0,False,Unhealthy
"EMPANADAS, SPINACH & CHEESE",112.0 g,205.0,7.14,8.04,26.8,1.79,1.8,545.0,22.0,False,Breakfast
"EMPANADAS, STRAWBERRY FILLED",85.0 g,353.0,3.53,15.3,50.6,11.8,1.2,129.0,12.0,False,Unhealthy
"EMPANADAS, TRADITIONAL BEEF",112.0 g,205.0,5.36,9.82,24.1,2.68,1.8,536.0,36.0,False,Unhealthy
"GOYA, BEEF EMPANADAS",71.0 g,268.0,12.7,8.45,38.0,1.41,1.4,690.0,7.0,False,Unhealthy
ORGANIC VEGETABLE EMPANADAS,80.0 g,238.0,6.25,8.75,36.2,3.75,2.5,338.0,0.0,False,Lunch
"PIZZA EMPANADAS, PIZZA",71.0 g,239.0,9.86,5.63,35.2,2.82,1.4,648.0,14.0,False,Lunch
"SPINACH EMPANADAS, CHEESE",71.0 g,268.0,11.3,6.34,43.7,0.0,1.4,704.0,14.0,False,Breakfast
"SPINACH EMPANADAS, SPINACH",85.0 GRM,282.0,7.06,15.3,28.2,1.18,1.2,529.0,6.0,False,Unhealthy
"VEGETABLE EMPANADAS, VEGETABLE",85.0 g,212.0,4.71,5.88,32.9,2.35,2.4,424.0,6.0,False,Lunch
WG Pizza Empanada,155.0 GRM,226.0,11.6,7.74,29.0,1.94,2.6,368.0,19.0,False,Lunch
"BEEF EMPANADAS SEASONED BEEF, VEGETABLES & BEANS IN DOUGH, BEEF EMPANADAS",96.0 g,208.0,10.4,4.69,29.2,1.04,2.1,375.0,21.0,False,Lunch
"COCKTAIL COLOMBIAN EMPANADAS, BEEF",74.0 g,243.0,2.7,13.5,24.3,0.0,2.7,142.0,0.0,False,Unhealthy
"EMPANADAS, BBQ PULLED CHICKEN",71.0 g,254.0,15.5,1.41,32.4,1.41,2.8,268.0,28.0,False,Unhealthy
FIRE-ROASTED VEGETABLE EMPANADAS,77.0 g,234.0,6.49,11.7,26.0,0.0,2.6,506.0,13.0,False,Lunch
SWEET PLANTAIN & CHEESE EMPANADAS,113.0 g,319.0,9.73,17.7,30.1,0.88,1.8,345.0,44.0,False,Breakfast
BEEF & CHEESE MINI EMPANADAS,140.0 g,314.0,8.57,19.3,27.1,2.14,2.1,514.0,50.0,False,Breakfast
"CHICKEN MINI EMPANADAS, CHICKEN",91.0 GRM,286.0,14.3,11.0,30.8,1.1,1.1,374.0,27.0,False,Unhealthy
CHICKEN PICANTE MINI EMPANADAS,140.0 g,307.0,10.7,17.9,26.4,2.14,1.4,543.0,57.0,False,Unhealthy
"EMPANADA, SPINACH MUSHROOM AND CHEESE",99.0 g,202.0,1.01,10.1,0.03,1.01,2.0,212.0,10.0,False,Breakfast
EMPANADAS CORN & ROASTED POBLANO,113.0 g,310.0,7.08,17.7,28.3,1.77,0.9,425.0,27.0,False,Dinner
CREPES,40.0 g,200.0,10.0,6.25,25.0,7.5,2.5,375.0,0.0,False,Unhealthy
"CLASSIC STRAWBERRY CREPES, STRAWBERRY CREPES",32.0 g,344.0,6.25,4.69,68.8,34.4,3.1,469.0,62.0,False,Breakfast
"EASY CREPES MIX, EASY CREPES",40.0 g,350.0,10.0,2.5,75.0,15.0,2.5,475.0,0.0,False,Unhealthy
CLASSIC CREPES,60.0 g,367.0,8.33,7.5,68.3,33.3,1.7,683.0,125.0,False,Breakfast
CREPES THIN,25.0 g,280.0,8.0,16.0,72.0,16.0,0.0,52.0,0.0,False,Unhealthy
"CREPES, STRAWBERRY",32.0 g,375.0,6.25,10.9,65.6,34.4,0.0,281.0,47.0,False,Unhealthy
CRUNCHY CREPES,32.0 g,406.0,6.25,15.6,62.5,34.4,3.1,375.0,19.0,False,Unhealthy
PLAIN CREPES,63.0 GRM,381.0,11.1,14.3,50.8,33.3,4.8,476.0,0.0,False,Unhealthy
"CRISPY CREPE DARK MILK CHOCOLATE, CRISPY CREPE",30.0 g,500.0,6.67,20.0,70.0,46.7,3.3,250.0,17.0,False,Breakfast
CREPES WITH FRUIT FILLING,65.0 g,215.0,3.08,7.23,31.5,23.2,2.0,154.0,18.0,False,Snack
ALL NATURAL CREPES,75.0 g,240.0,4.0,8.0,37.3,16.0,1.3,240.0,27.0,False,Unhealthy
CREPES APPLE FILLING,65.0 g,212.0,4.62,7.69,32.3,15.4,1.5,1.0,31.0,False,Unhealthy
"CREPES, CHOCOLATE & HAZELNUT",32.0 g,469.0,6.25,21.9,59.4,37.5,3.1,312.0,47.0,False,Unhealthy
"DEKA CREPES, CHOCOBANANA",18.0 g,472.0,5.56,19.4,72.2,27.8,0.0,139.0,0.0,False,Unhealthy
FRENCH CREPE CHOCOLATE,32.0 g,438.0,6.25,15.6,62.5,37.5,3.1,406.0,31.0,False,Unhealthy
"FRENCH CREPES, CHOCOLATE",32.0 g,438.0,6.25,15.6,59.4,37.5,3.1,406.0,47.0,False,Unhealthy
"FRENCH CREPES, STRAWBERRY",32.0 g,312.0,6.25,4.69,62.5,40.6,3.1,406.0,31.0,False,Unhealthy
"MELISSA'S, FRENCH CREPES",14.199999809265137 g,359.0,7.04,7.04,63.4,28.2,0.0,556.0,42.0,False,Unhealthy
"ORIGINAL CREPES, ORIGINAL",55.0 GRM,236.0,3.64,7.27,40.0,12.7,1.8,173.0,45.0,False,Unhealthy
"ORIGINAL CREPES, ORIGINAL",75.0 g,240.0,4.0,8.0,28.0,10.7,1.3,307.0,0.0,False,Unhealthy
"CREPE DENTELLE CRUNCHY BISCUIT WITH CHOCOLATE FILLING!, CREPE DENTELLE",15.0 g,467.0,6.67,16.7,73.3,33.3,0.0,200.0,0.0,False,Unhealthy
"CRISPY CREPES CHOCODREAM BELGIAN DARK CHOCOLATE, CRISPY CREPES",30.0 GRM,510.0,6.67,23.3,66.7,43.3,3.3,237.0,10.0,False,Unhealthy
"CRISPY CREPES CHOCODREAM BELGIAN MILK CHOCOLATE, CRISPY CREPES",30.0 GRM,490.0,6.67,23.3,66.7,50.0,3.3,253.0,17.0,False,Breakfast
BELGIAN CREPES CHOCOLATE FILLING,65.0 g,288.0,4.62,15.4,33.8,23.1,1.2,2.0,77.0,False,Unhealthy
"CINNAMON ROLLED CREPE, CINNAMON",32.0 g,406.0,6.25,12.5,62.5,31.2,3.1,469.0,16.0,False,Unhealthy
"MICHEL DE FRANCE, CREPES",14.199999809265137 g,352.0,7.04,7.04,63.4,28.2,0.0,556.0,42.0,False,Unhealthy
"STRAWBERRY FILLED CREPES, STRAWBERRY",120.0 GRM,192.0,5.83,3.33,35.0,13.3,0.8,267.0,67.0,False,Unhealthy
"STRAWBERRY FILLED CREPES, STRAWBERRY",32.0 g,375.0,6.25,10.9,65.6,34.4,0.0,391.0,47.0,False,Unhealthy
CLASSIC CREPE BAKING MIX,11.0 GRM,364.0,9.09,4.55,72.7,9.09,0.0,727.0,0.0,False,Breakfast
CREPES FILLED BASIL PESTO,30.0 g,567.0,10.0,36.7,46.7,13.3,0.8,633.0,33.0,False,Unhealthy
"DEKA CREPES, CHOCO NUT",18.0 g,472.0,11.1,16.7,66.7,22.2,5.6,111.0,0.0,False,Unhealthy
FILLED CREPES POTATO BLINTZES,122.0 GRM,148.0,3.28,5.74,21.3,0.82,0.8,172.0,16.0,False,Unhealthy
"FILLED CREPES, CHEESE RAISIN",62.0 g,226.0,8.06,11.3,24.2,11.3,1.6,339.0,32.0,False,Breakfast
"VICI, MINI PANCAKES CREPES",128.0 g,148.0,6.02,2.97,24.2,6.02,0.8,398.0,0.0,False,Breakfast
"STRAWBERRY FILLED CREPES ON THE GO!, STRAWBERRY",192.0 GRM,328.0,4.69,4.69,69.8,32.8,2.6,484.0,65.0,False,Unhealthy
"BAKING MIX CREPE, SAVORY OR SWEET",34.0 g,353.0,20.6,5.88,58.8,11.8,8.8,618.0,162.0,False,Unhealthy
CHEESE BLINTZES 6 FILLED CREPES,61.0 g,148.0,4.92,2.46,23.0,11.5,0.0,213.0,25.0,False,Breakfast
CLASSIC CREPE STYLE CHEESE MANICOTTI,140.0 GRM,157.0,9.29,6.43,15.7,2.86,1.4,436.0,29.0,False,Breakfast
"CRISPY CREPE BISCUITS, DARK CHOCOLATE",30.0 g,500.0,6.67,20.0,70.0,46.7,3.3,233.0,10.0,False,Unhealthy
"CRISPY CREPE BISCUITS, MILK CHOCOLATE",30.0 g,500.0,6.67,20.0,70.0,50.0,1.7,267.0,17.0,False,Breakfast
"FILLED CREPES APPLE BLINTZES, APPLE",122.0 GRM,148.0,4.92,3.28,24.6,7.38,1.6,164.0,16.0,False,Unhealthy
"POTATO BLINTZES FILLED CREPES, POTATO",61.0 g,148.0,4.92,6.56,24.6,3.28,3.3,279.0,8.0,False,Unhealthy
MACARONI AND CHEESE,227.0 GRM,101.0,5.73,2.2,14.1,2.2,0.9,229.0,4.0,False,Breakfast
MACARONI AND CHEESE,255.0 g,110.0,3.53,2.35,18.0,1.96,0.0,451.0,4.0,False,Breakfast
MACARONI AND CHEESE,265.0 GRM,102.0,3.4,3.4,14.3,1.51,1.1,370.0,2.0,False,Breakfast
MACARONI AND CHEESE,301.0 g,199.0,8.64,12.3,15.0,1.0,0.0,651.0,37.0,False,Breakfast
MACARONI AND CHEESE,240.0 g,171.0,6.25,10.0,14.6,2.5,0.4,433.0,25.0,False,Breakfast
MACARONI AND CHEESE,113.0 g,239.0,5.31,10.6,28.3,0.0,0.9,159.0,35.0,False,Breakfast
"JOLLOF RICE, JOLLOF",227.0 g,189.0,4.41,2.64,37.9,2.64,0.9,423.0,0.0,False,Lunch
"JOLLOF RICE PILAF SEASONING AUTHENTIC AFRICAN SPICES, JOLLOF RICE PILAF SEASONING",5.0 g,300.0,0.0,0.0,0.0,20.0,0.0,11800.0,0.0,False,Lunch
"NEILLY'S FOODS, JOLLOF RICE MIX",56.0 g,171.0,3.57,1.16,37.5,3.57,1.8,434.0,0.0,False,Lunch
COUSCOUS,45.0 g,378.0,13.3,0.0,77.8,2.22,4.4,0.0,0.0,False,Lunch
COUSCOUS,45.0 g,378.0,13.3,0.0,73.3,0.0,4.4,0.0,0.0,False,Lunch
COUSCOUS,62.0 g,355.0,11.3,1.61,74.2,1.61,3.2,0.0,0.0,False,Lunch
COUSCOUS,50.0 g,384.0,1.0,0.0,96.0,0.0,0.2,30.0,0.0,False,Lunch
COUSCOUS,73.0 g,356.0,13.7,0.68,72.6,0.0,5.5,14.0,0.0,False,Lunch
COUSCOUS,56.0 g,339.0,12.5,1.79,73.2,0.0,3.6,857.0,0.0,False,Lunch
COUSCOUS,70.0 g,350.0,12.9,1.43,71.4,2.86,4.3,10.0,0.0,False,Lunch
COUSCOUS,55.0 GRM,364.0,12.7,0.91,72.7,0.0,3.6,0.0,0.0,False,Lunch
COUSCOUS,45.0 GRM,356.0,13.3,1.11,75.6,2.22,4.4,0.0,0.0,False,Lunch
COUSCOUS,43.0 GRM,360.0,11.6,0.0,76.7,0.0,3.5,5.0,0.0,False,Lunch
COUSCOUS,42.0 g,357.0,11.9,0.0,71.4,2.38,4.8,0.0,0.0,False,Lunch
COUSCOUS,45.0 g,378.0,13.3,0.0,77.8,0.0,4.4,0.0,0.0,False,Lunch
"COUSCOUS MARROQUIM, COUSCOUS",70.0 g,357.0,12.9,1.43,72.9,5.71,0.0,11.0,0.0,False,Lunch
"COUSCOUS SALAD, COUSCOUS",100.0 g,160.0,5.0,7.0,21.0,3.0,3.0,380.0,0.0,False,Lunch
"COUSCOUS SALAD, COUSCOUS",100.0 g,170.0,4.0,7.0,24.0,2.0,1.0,400.0,0.0,False,Lunch
"COUSCOUS SALAD, COUSCOUS",113.0 GRM,106.0,3.54,3.54,8.85,1.77,2.7,159.0,0.0,False,Lunch
"COUSCOUS TOASTED PASTA, COUSCOUS",45.0 g,378.0,13.3,0.0,77.8,2.22,4.4,0.0,0.0,False,Breakfast
"PEARL COUSCOUS SALAD, PEARL COUSCOUS",100.0 g,110.0,3.0,1.5,21.0,3.0,1.0,370.0,0.0,False,Lunch
"SAUCE FOR COUSCOUS & PASTA, COUSCOUS & PASTA",110.0 g,55.0,0.82,2.55,7.36,3.0,1.8,250.0,0.0,False,Lunch
MEDIUM COUSCOUS,85.0 g,359.0,11.8,0.0,74.1,1.18,2.4,7.0,0.0,False,Lunch
ISRAELI COUSCOUS,45.0 g,356.0,13.3,1.11,71.1,0.0,2.2,0.0,0.0,False,Lunch
"COUSCOUS , MEDITERRANEAN",42.0 g,357.0,11.9,1.55,71.4,2.38,4.8,0.0,0.0,False,Lunch
"COUSCOUS , TOASTED",80.0 g,350.0,12.5,0.0,75.0,1.25,5.0,10.0,0.0,False,Breakfast
COUSCOUS ITALIANO,140.0 g,107.0,3.57,2.5,17.9,2.14,2.1,279.0,0.0,False,Lunch
COUSCOUS SALAD,30.0 g,167.0,6.67,0.0,33.3,0.0,3.3,167.0,0.0,False,Lunch
"COUSCOUS, ORIGINAL",55.0 g,364.0,14.6,1.82,72.7,5.45,5.5,91.0,0.0,False,Lunch
"COUSCOUS, ORIGINAL",42.0 GRM,357.0,11.9,0.0,71.4,2.38,4.8,0.0,0.0,False,Lunch
GOLDEN COUSCOUS,60.0 g,367.0,15.0,1.67,75.0,1.67,5.0,0.0,0.0,False,Lunch
INSTANT COUSCOUS,57.0 GRM,351.0,10.5,0.88,75.4,1.75,1.8,0.0,0.0,False,Lunch
ISRAELI COUSCOUS,43.0 g,372.0,0.0,0.0,76.7,0.0,4.7,0.0,0.0,False,Lunch
ISRAELI COUSCOUS,50.0 g,380.0,12.0,1.0,80.0,2.0,4.0,0.0,0.0,False,Lunch
MEDIUM COUSCOUS,57.0 g,309.0,8.77,0.0,54.4,1.75,3.5,14.0,0.0,False,Lunch
MEDIUM COUSCOUS,50.0 g,360.0,12.0,2.0,74.0,2.0,4.0,0.0,0.0,False,Lunch
MOROCCAN COUSCOUS,55.0 g,382.0,12.7,2.73,74.6,1.82,5.5,155.0,0.0,False,Lunch
ORGANIC COUSCOUS,45.0 GRM,378.0,13.3,0.0,77.8,0.0,4.4,0.0,0.0,False,Lunch
ORIGINAL COUSCOUS,45.0 GRM,356.0,13.3,2.22,73.3,2.22,2.2,0.0,0.0,False,Lunch
TRADITIONAL COUSCOUS,60.0 g,367.0,13.3,0.0,76.7,0.0,5.0,8.0,0.0,False,Lunch
VEGETABLE COUSCOUS,47.0 g,340.0,4.26,6.38,66.0,0.0,0.0,489.0,117.0,False,Lunch
"COUSCOUS CAPRESE ARTISAN SALADS, COUSCOUS CAPRESE",28.0 g,321.0,10.7,0.0,71.4,3.57,7.1,857.0,0.0,False,Lunch
"ISRAELI COUSCOUS WHOLE WHEAT, ISRAELI COUSCOUS",100.0 GRM,330.0,12.0,2.0,76.0,2.0,9.0,5.0,0.0,False,Lunch
"COUSCOUS, APRICOT & CRANBERRY SALAD, COUSCOUS, APRICOT & CRANBERRY",100.0 g,280.0,5.0,10.0,43.0,12.0,3.0,340.0,0.0,False,Lunch
"ISRAELI COUSCOUS MEDITERRANEAN TOASTED PASTA, ISRAELI COUSCOUS",43.0 g,0.0,11.6,0.0,76.7,0.0,0.0,0.0,0.0,False,Breakfast
"LEMON DILL COUSCOUS SALAD, LEMON DILL COUSCOUS",140.0 GRM,164.0,2.86,10.7,15.7,1.43,1.4,286.0,0.0,False,Lunch
"FRESH & EASY, COUSCOUS",43.0 g,349.0,14.0,2.33,74.4,0.0,4.7,23.0,0.0,False,Lunch
"ORIGINAL COUSCOUS, ORIGINAL",56.0 g,339.0,12.5,0.0,76.8,1.79,5.4,9.0,0.0,False,Lunch
WHOLE WHEAT COUSCOUS,42.0 g,357.0,14.3,2.38,71.4,0.0,7.1,0.0,0.0,False,Lunch
"GOLDEN COUSCOUS, GOLDEN",45.0 g,311.0,8.89,2.22,64.4,0.0,2.2,0.0,0.0,False,Lunch
PLAIN COUSCOUS MIX,62.0 g,371.0,12.9,0.0,77.4,1.61,4.8,8.0,0.0,False,Lunch
"GRILLED STEAK SUYA (NO PEANUTS) AUTHENTIC AFRICAN SPICES, GRILLED STEAK SUYA (NO PEANUTS)",5.0 g,300.0,0.0,0.0,0.0,20.0,0.0,18800.0,0.0,False,Dinner
"GRILLED STEAK SUYA WITH ROASTED PEANUTS AUTHENTIC AFRICAN SPICES, GRILLED STEAK SUYA WITH ROASTED PEANUTS",5.0 g,1200.0,60.0,60.0,40.0,0.0,20.0,8200.0,0.0,False,Dinner
"SALT, PEPPER & CORIANDER THE CAPE TOWN CLASSIC BILTONG AIR DRIED & THIN CUT BEEF",28.0 g,286.0,57.1,7.14,1.79,0.0,0.0,821.0,143.0,False,Breakfast
"STEAKHOUSE GRASS FED AIR DRIED BEEF, STEAKHOUSE",28.0 g,321.0,50.0,8.93,3.57,0.0,0.0,1570.0,107.0,False,Dinner
"TENDER + DELICIOUS SEASONED DRIED BEEF, STEAKHOUSE",28.0 GRM,286.0,53.6,7.14,0.0,0.0,0.0,857.0,125.0,False,Dinner
NON-STOP CHOC COOKIEZ,25.0 g,440.0,4.0,14.0,76.0,20.0,8.0,440.0,0.0,False,Unhealthy
AUTHENTIC ETHIOPIAN FLAT BREAD,340.0 g,74.0,2.94,0.59,14.7,0.0,0.0,0.0,0.0,False,Breakfast
